-6, -6, -3
6, 6, -2
-6, 6, 0
-6, -6, -3



6, 6, -2
-6, -6, -3
6, -6, -1
6, 6, -2



1.1835, 0.916497, 0.816497
1.0835, 0.816497, -0.816497



1.0835, 0.816497, 0.816497
1.1335, 0.866497, 0.866497
1.1835, 0.916497, 0.816497
1.0835, 0.816497, 0.816497



1.1835, 0.916497, -0.816497
1.1835, 0.916497, 0.816497
2.8165, 0.916497, 0.816497
1.1835, 0.916497, -0.816497



1.1835, 0.916497, -0.816497
2.8165, 0.916497, -0.816497
1.1835, 0.816497, -0.916497
1.1835, 0.916497, -0.816497



1.1335, 0.866497, -0.866497
1.1835, 0.916497, -0.816497
1.1835, 0.816497, -0.916497
1.1335, 0.866497, -0.866497



2.8165, 0.916497, -0.816497
2.8165, 0.816497, -0.916497
1.1835, 0.816497, -0.916497
2.8165, 0.916497, -0.816497



2.8165, 0.916497, -0.816497
2.8665, 0.866497, -0.866497
2.8165, 0.816497, -0.916497
2.8165, 0.916497, -0.816497



1.1835, 0.916497, -0.816497
2.8165, 0.916497, 0.816497
2.8165, 0.916497, -0.816497
1.1835, 0.916497, -0.816497



1.1835, 0.816497, 0.916497
2.8165, 0.816497, 0.916497
1.1835, 0.916497, 0.816497
1.1835, 0.816497, 0.916497



1.1335, 0.866497, 0.866497
1.1835, 0.816497, 0.916497
1.1835, 0.916497, 0.816497
1.1335, 0.866497, 0.866497



2.8165, 0.816497, 0.916497
2.8165, 0.916497, 0.816497
1.1835, 0.916497, 0.816497
2.8165, 0.816497, 0.916497



2.8165, 0.816497, 0.916497
2.8665, 0.866497, 0.866497
2.8165, 0.916497, 0.816497
2.8165, 0.816497, 0.916497



2.9165, -0.816497, -0.816497
2.8165, -0.916497, 0.816497
2.8165, -0.916497, -0.816497
2.9165, -0.816497, -0.816497



2.9165, -0.816497, -0.816497
2.8165, -0.916497, -0.816497
2.8665, -0.866497, -0.866497
2.9165, -0.816497, -0.816497



2.9165, -0.816497, -0.816497
2.9165, -0.816497, 0.816497
2.8165, -0.916497, 0.816497
2.9165, -0.816497, -0.816497



2.9165, -0.816497, 0.816497
2.8665, -0.866497, 0.866497
2.8165, -0.916497, 0.816497
2.9165, -0.816497, 0.816497



2.9165, -0.816497, -0.816497
2.9165, 0.816497, 0.816497
2.9165, -0.816497, 0.816497
2.9165, -0.816497, -0.816497



2.8165, -0.816497, -0.916497
2.9165, 0.816497, -0.816497
2.9165, -0.816497, -0.816497
2.8165, -0.816497, -0.916497



2.8165, -0.816497, -0.916497
2.9165, -0.816497, -0.816497
2.8665, -0.866497, -0.866497
2.8165, -0.816497, -0.916497



2.8165, -0.816497, -0.916497
2.8165, 0.816497, -0.916497
2.9165, 0.816497, -0.816497
2.8165, -0.816497, -0.916497



2.8165, 0.816497, -0.916497
2.8665, 0.866497, -0.866497
2.9165, 0.816497, -0.816497
2.8165, 0.816497, -0.916497



2.9165, -0.816497, -0.816497
2.9165, 0.816497, -0.816497
2.9165, 0.816497, 0.816497
2.9165, -0.816497, -0.816497



2.9165, -0.816497, 0.816497
2.8165, 0.816497, 0.916497
2.8165, -0.816497, 0.916497
2.9165, -0.816497, 0.816497



2.9165, -0.816497, 0.816497
2.8165, -0.816497, 0.916497
2.8665, -0.866497, 0.866497
2.9165, -0.816497, 0.816497



2.9165, -0.816497, 0.816497
2.9165, 0.816497, 0.816497
2.8165, 0.816497, 0.916497
2.9165, -0.816497, 0.816497



2.9165, 0.816497, 0.816497
2.8665, 0.866497, 0.866497
2.8165, 0.816497, 0.916497
2.9165, 0.816497, 0.816497



2.8165, 0.916497, -0.816497
2.9165, 0.816497, 0.816497
2.9165, 0.816497, -0.816497
2.8165, 0.916497, -0.816497



2.8165, 0.916497, -0.816497
2.9165, 0.816497, -0.816497
2.8665, 0.866497, -0.866497
2.8165, 0.916497, -0.816497



2.8165, 0.916497, -0.816497
2.8165, 0.916497, 0.816497
2.9165, 0.816497, 0.816497
2.8165, 0.916497, -0.816497



2.8165, 0.916497, 0.816497
2.8665, 0.866497, 0.866497
2.9165, 0.816497, 0.816497
2.8165, 0.916497, 0.816497



0.307735, -1.55774, 0.557735
-1.44226, -3.30774, 0.442265
0.307735, -1.55774, 0.442265
0.307735, -1.55774, 0.557735



0.307735, -1.55774, 0.557735
0.307735, -1.55774, 0.442265
0.36547, -1.5, 0.5
0.307735, -1.55774, 0.557735



0.307735, -1.55774, 0.557735
-1.44226, -3.30774, 0.557735
-1.44226, -3.30774, 0.442265
0.307735, -1.55774, 0.557735



-1.44226, -3.30774, 0.557735
-1.5, -3.36547, 0.5
-1.44226, -3.30774, 0.442265
-1.44226, -3.30774, 0.557735



-1.44226, -3.30774, 0.557735
0.307735, -1.55774, 0.557735
-1.44226, -1.55774, 2.30774
-1.44226, -3.30774, 0.557735



0.307735, -1.55774, 0.442265
-1.44226, -3.30774, 0.442265
-1.44226, -1.55774, -1.30774
0.307735, -1.55774, 0.442265



0.307735, -1.44226, 0.442265
-1.44226, 0.307735, 0.442265
0.307735, -1.44226, 0.557735
0.307735, -1.44226, 0.442265



0.36547, -1.5, 0.5
0.307735, -1.44226, 0.442265
0.307735, -1.44226, 0.557735
0.36547, -1.5, 0.5



-1.44226, 0.307735, 0.442265
-1.44226, 0.307735, 0.557735
0.307735, -1.44226, 0.557735
-1.44226, 0.307735, 0.442265



-1.44226, 0.307735, 0.442265
-1.5, 0.36547, 0.5
-1.44226, 0.307735, 0.557735
-1.44226, 0.307735, 0.442265



0.307735, -1.44226, 0.557735
-1.44226, 0.307735, 0.557735
-1.44226, -1.44226, 2.30774
0.307735, -1.44226, 0.557735



-1.44226, 0.307735, 0.442265
0.307735, -1.44226, 0.442265
-1.44226, -1.44226, -1.30774
-1.44226, 0.307735, 0.442265



0.307735, -1.44226, 0.557735
-1.44226, -1.44226, 2.30774
0.307735, -1.55774, 0.557735
0.307735, -1.44226, 0.557735



0.36547, -1.5, 0.5
0.307735, -1.44226, 0.557735
0.307735, -1.55774, 0.557735
0.36547, -1.5, 0.5



-1.44226, -1.44226, 2.30774
-1.44226, -1.55774, 2.30774
0.307735, -1.55774, 0.557735
-1.44226, -1.44226, 2.30774



-1.44226, -1.44226, 2.30774
-1.5, -1.5, 2.36547
-1.44226, -1.55774, 2.30774
-1.44226, -1.44226, 2.30774



0.307735, -1.55774, 0.442265
-1.44226, -1.44226, -1.30774
0.307735, -1.44226, 0.442265
0.307735, -1.55774, 0.442265



0.307735, -1.55774, 0.442265
0.307735, -1.44226, 0.442265
0.36547, -1.5, 0.5
0.307735, -1.55774, 0.442265



0.307735, -1.55774, 0.442265
-1.44226, -1.55774, -1.30774
-1.44226, -1.44226, -1.30774
0.307735, -1.55774, 0.442265



-1.44226, -1.55774, -1.30774
-1.5, -1.5, -1.36547
-1.44226, -1.44226, -1.30774
-1.44226, -1.55774, -1.30774



-1.55774, -3.30774, 0.557735
-3.30774, -1.55774, 0.442265
-1.55774, -3.30774, 0.442265
-1.55774, -3.30774, 0.557735



-1.55774, -3.30774, 0.557735
-1.55774, -3.30774, 0.442265
-1.5, -3.36547, 0.5
-1.55774, -3.30774, 0.557735



-1.55774, -3.30774, 0.557735
-3.30774, -1.55774, 0.557735
-3.30774, -1.55774, 0.442265
-1.55774, -3.30774, 0.557735



-3.30774, -1.55774, 0.557735
-3.36547, -1.5, 0.5
-3.30774, -1.55774, 0.442265
-3.30774, -1.55774, 0.557735



-3.30774, -1.55774, 0.557735
-1.55774, -3.30774, 0.557735
-1.55774, -1.55774, 2.30774
-3.30774, -1.55774, 0.557735



-1.55774, -3.30774, 0.442265
-3.30774, -1.55774, 0.442265
-1.55774, -1.55774, -1.30774
-1.55774, -3.30774, 0.442265



-1.44226, -3.30774, 0.557735
-1.55774, -1.55774, 2.30774
-1.55774, -3.30774, 0.557735
-1.44226, -3.30774, 0.557735



-1.44226, -3.30774, 0.557735
-1.55774, -3.30774, 0.557735
-1.5, -3.36547, 0.5
-1.44226, -3.30774, 0.557735



-1.44226, -3.30774, 0.557735
-1.44226, -1.55774, 2.30774
-1.55774, -1.55774, 2.30774
-1.44226, -3.30774, 0.557735



-1.44226, -1.55774, 2.30774
-1.5, -1.5, 2.36547
-1.55774, -1.55774, 2.30774
-1.44226, -1.55774, 2.30774



-1.55774, -3.30774, 0.442265
-1.55774, -1.55774, -1.30774
-1.44226, -3.30774, 0.442265
-1.55774, -3.30774, 0.442265



-1.5, -3.36547, 0.5
-1.55774, -3.30774, 0.442265
-1.44226, -3.30774, 0.442265
-1.5, -3.36547, 0.5



-1.55774, -1.55774, -1.30774
-1.44226, -1.55774, -1.30774
-1.44226, -3.30774, 0.442265
-1.55774, -1.55774, -1.30774



-1.55774, -1.55774, -1.30774
-1.5, -1.5, -1.36547
-1.44226, -1.55774, -1.30774
-1.55774, -1.55774, -1.30774



-3.30774, -1.44226, 0.557735
-1.55774, 0.307735, 0.442265
-3.30774, -1.44226, 0.442265
-3.30774, -1.44226, 0.557735



-3.30774, -1.44226, 0.557735
-3.30774, -1.44226, 0.442265
-3.36547, -1.5, 0.5
-3.30774, -1.44226, 0.557735



-3.30774, -1.44226, 0.557735
-1.55774, 0.307735, 0.557735
-1.55774, 0.307735, 0.442265
-3.30774, -1.44226, 0.557735



-1.55774, 0.307735, 0.557735
-1.5, 0.36547, 0.5
-1.55774, 0.307735, 0.442265
-1.55774, 0.307735, 0.557735



-1.55774, 0.307735, 0.557735
-3.30774, -1.44226, 0.557735
-1.55774, -1.44226, 2.30774
-1.55774, 0.307735, 0.557735



-3.30774, -1.44226, 0.442265
-1.55774, 0.307735, 0.442265
-1.55774, -1.44226, -1.30774
-3.30774, -1.44226, 0.442265



-3.30774, -1.55774, 0.557735
-1.55774, -1.44226, 2.30774
-3.30774, -1.44226, 0.557735
-3.30774, -1.55774, 0.557735



-3.30774, -1.55774, 0.557735
-3.30774, -1.44226, 0.557735
-3.36547, -1.5, 0.5
-3.30774, -1.55774, 0.557735



-3.30774, -1.55774, 0.557735
-1.55774, -1.55774, 2.30774
-1.55774, -1.44226, 2.30774
-3.30774, -1.55774, 0.557735



-1.55774, -1.55774, 2.30774
-1.5, -1.5, 2.36547
-1.55774, -1.44226, 2.30774
-1.55774, -1.55774, 2.30774



-3.30774, -1.44226, 0.442265
-1.55774, -1.44226, -1.30774
-3.30774, -1.55774, 0.442265
-3.30774, -1.44226, 0.442265



-3.36547, -1.5, 0.5
-3.30774, -1.44226, 0.442265
-3.30774, -1.55774, 0.442265
-3.36547, -1.5, 0.5



-1.55774, -1.44226, -1.30774
-1.55774, -1.55774, -1.30774
-3.30774, -1.55774, 0.442265
-1.55774, -1.44226, -1.30774



-1.55774, -1.44226, -1.30774
-1.5, -1.5, -1.36547
-1.55774, -1.55774, -1.30774
-1.55774, -1.44226, -1.30774



-1.55774, 0.307735, 0.557735
-1.44226, -1.44226, 2.30774
-1.44226, 0.307735, 0.557735
-1.55774, 0.307735, 0.557735



-1.55774, 0.307735, 0.557735
-1.44226, 0.307735, 0.557735
-1.5, 0.36547, 0.5
-1.55774, 0.307735, 0.557735



-1.55774, 0.307735, 0.557735
-1.55774, -1.44226, 2.30774
-1.44226, -1.44226, 2.30774
-1.55774, 0.307735, 0.557735



-1.55774, -1.44226, 2.30774
-1.5, -1.5, 2.36547
-1.44226, -1.44226, 2.30774
-1.55774, -1.44226, 2.30774



-1.44226, 0.307735, 0.442265
-1.44226, -1.44226, -1.30774
-1.55774, 0.307735, 0.442265
-1.44226, 0.307735, 0.442265



-1.5, 0.36547, 0.5
-1.44226, 0.307735, 0.442265
-1.55774, 0.307735, 0.442265
-1.5, 0.36547, 0.5



-1.44226, -1.44226, -1.30774
-1.55774, -1.44226, -1.30774
-1.55774, 0.307735, 0.442265
-1.44226, -1.44226, -1.30774



-1.44226, -1.44226, -1.30774
-1.5, -1.5, -1.36547
-1.55774, -1.44226, -1.30774
-1.44226, -1.44226, -1.30774



-1.95109, 2.13397, 1.6686
-2.45383, 2.3797, 0.75
-1.9186, 2.04891, 1.61603
-1.95109, 2.13397, 1.6686



-1.95109, 2.13397, 1.6686
-1.9186, 2.04891, 1.61603
-1.9186, 2.0814, 1.6686
-1.95109, 2.13397, 1.6686



-1.95109, 2.13397, 1.6686
-2.48632, 2.46477, 0.802573
-2.45383, 2.3797, 0.75
-1.95109, 2.13397, 1.6686



-2.48632, 2.46477, 0.802573
-2.48632, 2.43228, 0.75
-2.45383, 2.3797, 0.75
-2.48632, 2.46477, 0.802573



-2.48632, 2.46477, 0.802573
-1.95109, 2.13397, 1.6686
-2.48632, 3.53523, 0.802573
-2.48632, 2.46477, 0.802573



-1.05257, 1.51368, 1.28523
-1.9186, 2.04891, 1.61603
-2.45383, 2.3797, 0.75
-1.05257, 1.51368, 1.28523



-1.9186, 2.04891, 1.61603
-1, 1.54617, 1.3703
-1.86603, 2.0814, 1.70109
-1.9186, 2.04891, 1.61603



-1.9186, 2.04891, 1.61603
-1.86603, 2.0814, 1.70109
-1.9186, 2.0814, 1.6686
-1.9186, 2.04891, 1.61603



-1.9186, 2.04891, 1.61603
-1.05257, 1.51368, 1.28523
-1, 1.54617, 1.3703
-1.9186, 2.04891, 1.61603



-1.05257, 1.51368, 1.28523
-1, 1.51368, 1.31772
-1, 1.54617, 1.3703
-1.05257, 1.51368, 1.28523



-1.53523, 2.94743, 2.23632
-1.86603, 2.0814, 1.70109
-1, 1.54617, 1.3703
-1.53523, 2.94743, 2.23632



-1.86603, 2.0814, 1.70109
-1.53523, 2.94743, 2.23632
-1.95109, 2.13397, 1.6686
-1.86603, 2.0814, 1.70109



-1.9186, 2.0814, 1.6686
-1.86603, 2.0814, 1.70109
-1.95109, 2.13397, 1.6686
-1.9186, 2.0814, 1.6686



-1.53523, 2.94743, 2.23632
-1.6203, 3, 2.20383
-1.95109, 2.13397, 1.6686
-1.53523, 2.94743, 2.23632



-1.53523, 2.94743, 2.23632
-1.56772, 3, 2.23632
-1.6203, 3, 2.20383
-1.53523, 2.94743, 2.23632



-1.95109, 2.13397, 1.6686
-1.6203, 3, 2.20383
-2.48632, 3.53523, 0.802573
-1.95109, 2.13397, 1.6686



0.486323, 3.53523, 0.802573
0.486323, 2.46477, 0.697427
0.486323, 3.53523, 0.697427
0.486323, 3.53523, 0.802573



0.486323, 3.53523, 0.802573
0.486323, 3.53523, 0.697427
0.486323, 3.56772, 0.75
0.486323, 3.53523, 0.802573



0.486323, 3.53523, 0.802573
0.486323, 2.46477, 0.802573
0.486323, 2.46477, 0.697427
0.486323, 3.53523, 0.802573



0.486323, 2.46477, 0.802573
0.486323, 2.43228, 0.75
0.486323, 2.46477, 0.697427
0.486323, 2.46477, 0.802573



-0.0489099, 2.13397, 1.6686
0.486323, 2.46477, 0.802573
0.486323, 3.53523, 0.802573
-0.0489099, 2.13397, 1.6686



0.486323, 2.46477, 0.697427
-0.0489099, 2.13397, -0.168598
0.486323, 3.53523, 0.697427
0.486323, 2.46477, 0.697427



0.486323, 3.53523, 0.697427
-0.0814019, 3.95109, -0.116025
0.453831, 3.6203, 0.75
0.486323, 3.53523, 0.697427



0.486323, 3.53523, 0.697427
0.453831, 3.6203, 0.75
0.486323, 3.56772, 0.75
0.486323, 3.53523, 0.697427



0.486323, 3.53523, 0.697427
-0.0489099, 3.86603, -0.168598
-0.0814019, 3.95109, -0.116025
0.486323, 3.53523, 0.697427



-0.0489099, 3.86603, -0.168598
-0.0814019, 3.9186, -0.168598
-0.0814019, 3.95109, -0.116025
-0.0489099, 3.86603, -0.168598



-0.379702, 3, -0.703831
-0.0489099, 3.86603, -0.168598
0.486323, 3.53523, 0.697427
-0.379702, 3, -0.703831



-0.0814019, 3.95109, -0.116025
-0.947427, 4.48632, 0.214767
0.453831, 3.6203, 0.75
-0.0814019, 3.95109, -0.116025



0.453831, 3.6203, 0.75
-0.0814019, 3.95109, 1.61603
0.486323, 3.53523, 0.802573
0.453831, 3.6203, 0.75



0.486323, 3.56772, 0.75
0.453831, 3.6203, 0.75
0.486323, 3.53523, 0.802573
0.486323, 3.56772, 0.75



-0.0814019, 3.95109, 1.61603
-0.0489099, 3.86603, 1.6686
0.486323, 3.53523, 0.802573
-0.0814019, 3.95109, 1.61603



-0.0814019, 3.95109, 1.61603
-0.0814019, 3.9186, 1.6686
-0.0489099, 3.86603, 1.6686
-0.0814019, 3.95109, 1.61603



-0.0489099, 3.86603, 1.6686
-0.379702, 3, 2.20383
0.486323, 3.53523, 0.802573
-0.0489099, 3.86603, 1.6686



-0.947427, 4.48632, 1.28523
-0.0814019, 3.95109, 1.61603
0.453831, 3.6203, 0.75
-0.947427, 4.48632, 1.28523



0.453831, 2.3797, 0.75
-0.0814019, 2.04891, -0.116025
0.486323, 2.46477, 0.697427
0.453831, 2.3797, 0.75



0.486323, 2.43228, 0.75
0.453831, 2.3797, 0.75
0.486323, 2.46477, 0.697427
0.486323, 2.43228, 0.75



-0.0814019, 2.04891, -0.116025
-0.0489099, 2.13397, -0.168598
0.486323, 2.46477, 0.697427
-0.0814019, 2.04891, -0.116025



-0.0814019, 2.04891, -0.116025
-0.0814019, 2.0814, -0.168598
-0.0489099, 2.13397, -0.168598
-0.0814019, 2.04891, -0.116025



-0.947427, 1.51368, 0.214767
-0.0814019, 2.04891, -0.116025
0.453831, 2.3797, 0.75
-0.947427, 1.51368, 0.214767



0.486323, 2.46477, 0.802573
-0.0814019, 2.04891, 1.61603
0.453831, 2.3797, 0.75
0.486323, 2.46477, 0.802573



0.486323, 2.46477, 0.802573
0.453831, 2.3797, 0.75
0.486323, 2.43228, 0.75
0.486323, 2.46477, 0.802573



0.486323, 2.46477, 0.802573
-0.0489099, 2.13397, 1.6686
-0.0814019, 2.04891, 1.61603
0.486323, 2.46477, 0.802573



-0.0489099, 2.13397, 1.6686
-0.0814019, 2.0814, 1.6686
-0.0814019, 2.04891, 1.61603
-0.0489099, 2.13397, 1.6686



-0.0814019, 2.04891, 1.61603
-0.947427, 1.51368, 1.28523
0.453831, 2.3797, 0.75
-0.0814019, 2.04891, 1.61603



-2.48632, 3.53523, 0.697427
-2.48632, 2.46477, 0.802573
-2.48632, 3.53523, 0.802573
-2.48632, 3.53523, 0.697427



-2.48632, 3.53523, 0.697427
-2.48632, 3.53523, 0.802573
-2.48632, 3.56772, 0.75
-2.48632, 3.53523, 0.697427



-2.48632, 3.53523, 0.697427
-2.48632, 2.46477, 0.697427
-2.48632, 2.46477, 0.802573
-2.48632, 3.53523, 0.697427



-2.48632, 2.46477, 0.697427
-2.48632, 2.43228, 0.75
-2.48632, 2.46477, 0.802573
-2.48632, 2.46477, 0.697427



-1.95109, 2.13397, -0.168598
-2.48632, 2.46477, 0.697427
-2.48632, 3.53523, 0.697427
-1.95109, 2.13397, -0.168598



-2.45383, 3.6203, 0.75
-1.9186, 3.95109, -0.116025
-2.48632, 3.53523, 0.697427
-2.45383, 3.6203, 0.75



-2.48632, 3.56772, 0.75
-2.45383, 3.6203, 0.75
-2.48632, 3.53523, 0.697427
-2.48632, 3.56772, 0.75



-1.9186, 3.95109, -0.116025
-1.95109, 3.86603, -0.168598
-2.48632, 3.53523, 0.697427
-1.9186, 3.95109, -0.116025



-1.9186, 3.95109, -0.116025
-1.9186, 3.9186, -0.168598
-1.95109, 3.86603, -0.168598
-1.9186, 3.95109, -0.116025



-1.95109, 3.86603, -0.168598
-1.6203, 3, -0.703831
-2.48632, 3.53523, 0.697427
-1.95109, 3.86603, -0.168598



-1.05257, 4.48632, 0.214767
-1.9186, 3.95109, -0.116025
-2.45383, 3.6203, 0.75
-1.05257, 4.48632, 0.214767



-2.48632, 3.53523, 0.802573
-1.9186, 3.95109, 1.61603
-2.45383, 3.6203, 0.75
-2.48632, 3.53523, 0.802573



-2.48632, 3.53523, 0.802573
-2.45383, 3.6203, 0.75
-2.48632, 3.56772, 0.75
-2.48632, 3.53523, 0.802573



-2.48632, 3.53523, 0.802573
-1.95109, 3.86603, 1.6686
-1.9186, 3.95109, 1.61603
-2.48632, 3.53523, 0.802573



-1.95109, 3.86603, 1.6686
-1.9186, 3.9186, 1.6686
-1.9186, 3.95109, 1.61603
-1.95109, 3.86603, 1.6686



-1.6203, 3, 2.20383
-1.95109, 3.86603, 1.6686
-2.48632, 3.53523, 0.802573
-1.6203, 3, 2.20383



-1.9186, 3.95109, 1.61603
-1.05257, 4.48632, 1.28523
-2.45383, 3.6203, 0.75
-1.9186, 3.95109, 1.61603



-2.48632, 2.46477, 0.697427
-1.9186, 2.04891, -0.116025
-2.45383, 2.3797, 0.75
-2.48632, 2.46477, 0.697427



-2.48632, 2.46477, 0.697427
-2.45383, 2.3797, 0.75
-2.48632, 2.43228, 0.75
-2.48632, 2.46477, 0.697427



-2.48632, 2.46477, 0.697427
-1.95109, 2.13397, -0.168598
-1.9186, 2.04891, -0.116025
-2.48632, 2.46477, 0.697427



-1.95109, 2.13397, -0.168598
-1.9186, 2.0814, -0.168598
-1.9186, 2.04891, -0.116025
-1.95109, 2.13397, -0.168598



-1.9186, 2.04891, -0.116025
-1.05257, 1.51368, 0.214767
-2.45383, 2.3797, 0.75
-1.9186, 2.04891, -0.116025



-0.947427, 4.48632, 1.28523
-0.947427, 4.48632, 0.214767
-1.05257, 4.48632, 1.28523
-0.947427, 4.48632, 1.28523



-1, 4.48632, 1.31772
-0.947427, 4.48632, 1.28523
-1.05257, 4.48632, 1.28523
-1, 4.48632, 1.31772



-0.947427, 4.48632, 0.214767
-1.05257, 4.48632, 0.214767
-1.05257, 4.48632, 1.28523
-0.947427, 4.48632, 0.214767



-0.947427, 4.48632, 0.214767
-1, 4.48632, 0.182275
-1.05257, 4.48632, 0.214767
-0.947427, 4.48632, 0.214767



-1.05257, 4.48632, 1.28523
-1.05257, 4.48632, 0.214767
-2.45383, 3.6203, 0.75
-1.05257, 4.48632, 1.28523



-0.947427, 4.48632, 0.214767
-0.947427, 4.48632, 1.28523
0.453831, 3.6203, 0.75
-0.947427, 4.48632, 0.214767



-1, 4.45383, 1.3703
-0.133975, 3.9186, 1.70109
-0.947427, 4.48632, 1.28523
-1, 4.45383, 1.3703



-1, 4.48632, 1.31772
-1, 4.45383, 1.3703
-0.947427, 4.48632, 1.28523
-1, 4.48632, 1.31772



-0.133975, 3.9186, 1.70109
-0.0814019, 3.95109, 1.61603
-0.947427, 4.48632, 1.28523
-0.133975, 3.9186, 1.70109



